SITE_ID,SITE_NO,X,Y,LONGITUDE,LATITUDE,DEPTH_BIN,REEF_ID
FFS_4815A,4815,364.2975,2638.7575,-166.3326,23.8545,MID,PROTECTED SLOPE
FFS_4816A,4816,374.5325,2615.4475,-166.2302,23.6448,MID,PROTECTED SLOPE
FFS_4817A,4817,364.4425,2637.7825,-166.3311,23.8457,MID,PROTECTED SLOPE
FFS_4818A,4818,375.1875,2617.1925,-166.2239,23.6607,MID,PROTECTED SLOPE
FFS_4819A,4819,373.0025,2617.5575,-166.2453,23.6638,MID,PROTECTED SLOPE
FFS_4820A,4820,373.5325,2618.4575,-166.2402,23.672,MID,PROTECTED SLOPE
FFS_4821A,4821,392.4875,2623.8525,-166.0547,23.7221,SHAL,FOREREEF
FFS_4822A,4822,378.0825,2639.7225,-166.1974,23.8643,SHAL,FOREREEF
FFS_4823A,4823,378.0775,2639.7225,-166.1974,23.8643,SHAL,FOREREEF
FFS_4824A,4824,392.4925,2623.8575,-166.0547,23.7221,SHAL,FOREREEF
FFS_4825A,4825,392.4875,2623.8625,-166.0547,23.7221,SHAL,FOREREEF
FFS_4826A,4826,392.4875,2623.8575,-166.0547,23.7221,SHAL,FOREREEF
FFS_4827A,4827,369.5775,2637.9025,-166.2807,23.8472,SHAL,LAGOON
FFS_4828A,4828,368.7275,2637.8975,-166.289,23.8471,SHAL,LAGOON
FFS_4829A,4829,369.4725,2637.8475,-166.2817,23.8467,SHAL,LAGOON
FFS_4830A,4830,369.5825,2637.9025,-166.2807,23.8472,SHAL,LAGOON
FFS_4831A,4831,364.6875,2638.2375,-166.3287,23.8499,SHAL,PROTECTED SLOPE
