x,y,hardsoft,sector,depth_bin,depth,cell,division,depth_bin,longitude,latitude,sector_id,reef_id,hardsoft_id,strat_nam,strat,depth_bin_value
524772.5,8420182.5,1,1,1,9.39168732191878,199189,1,mid,524.7725,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
524822.5,8420182.5,1,1,1,9.369756626360344,199190,1,mid,524.8225,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
524872.5,8420182.5,1,1,1,9.961423912048339,199191,1,mid,524.8725000000001,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
525872.5,8420182.5,1,1,1,3.339546177536249,199211,1,shallow,525.8725000000001,8420.1825,tut_nw_open,forereef,hard,shallow_tut_nw_open_forereef,22,SHAL
525922.5,8420182.5,1,1,1,9.253464741706848,199212,1,mid,525.9225,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
525972.5,8420182.5,1,1,1,11.947570037841796,199213,1,mid,525.9725,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
526022.5,8420182.5,1,1,1,14.314426965713501,199214,1,mid,526.0225,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
526072.5,8420182.5,1,1,1,14.917151231765747,199215,1,mid,526.0725,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
526122.5,8420182.5,1,1,1,13.173291222802524,199216,1,mid,526.1225000000001,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
526172.5,8420182.5,1,1,1,11.246428557804652,199217,1,mid,526.1725,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
526222.5,8420182.5,1,1,1,11.250807815127903,199218,1,mid,526.2225,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
526272.5,8420182.5,1,1,1,12.090956540107728,199219,1,mid,526.2725,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
526622.5,8420182.5,5,1,1,25.400999984741212,199226,1,deep,526.6225000000001,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
526672.5,8420182.5,5,1,1,25.18299991607666,199227,1,deep,526.6725,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
526722.5,8420182.5,1,1,1,24.48599992752075,199228,1,deep,526.7225,8420.1825,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
526772.5,8420182.5,1,1,1,20.8539999961853,199229,1,deep,526.7725,8420.1825,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
526822.5,8420182.5,5,1,1,25.52899995803833,199230,1,deep,526.8225,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
526872.5,8420182.5,5,1,1,25.673000011444092,199231,1,deep,526.8725000000001,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
526922.5,8420182.5,5,1,1,25.54400011062622,199232,1,deep,526.9225,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
526972.5,8420182.5,5,1,1,24.681000080108642,199233,1,deep,526.9725,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527022.5,8420182.5,5,1,1,18.753000059127807,199234,1,deep,527.0225,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527072.5,8420182.5,5,1,1,12.103061267307826,199235,1,mid,527.0725,8420.1825,tut_nw_open,forereef,unknown,mid_tut_nw_open_forereef,14,MIDD
527122.5,8420182.5,5,1,1,10.55342462618057,199236,1,mid,527.1225000000001,8420.1825,tut_nw_open,forereef,unknown,mid_tut_nw_open_forereef,14,MIDD
527172.5,8420182.5,5,1,1,13.537755090363172,199237,1,mid,527.1725,8420.1825,tut_nw_open,forereef,unknown,mid_tut_nw_open_forereef,14,MIDD
527222.5,8420182.5,5,1,1,24.901999950408936,199238,1,deep,527.2225,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527272.5,8420182.5,5,1,1,26.71300001144409,199239,1,deep,527.2725,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527322.5,8420182.5,5,1,1,26.219999980926513,199240,1,deep,527.3225,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527372.5,8420182.5,5,1,1,25.29300003051758,199241,1,deep,527.3725000000001,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527422.5,8420182.5,5,1,1,24.498000030517577,199242,1,deep,527.4225,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527472.5,8420182.5,5,1,1,22.449999923706056,199243,1,deep,527.4725,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527522.5,8420182.5,5,1,1,19.567676717584785,199244,1,deep,527.5225,8420.1825,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
527572.5,8420182.5,5,1,1,15.534528068133763,199245,1,mid,527.5725,8420.1825,tut_nw_open,forereef,unknown,mid_tut_nw_open_forereef,14,MIDD
527622.5,8420182.5,1,1,1,12.427869785791156,199246,1,mid,527.6225000000001,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
527672.5,8420182.5,1,1,1,10.09608961145083,199247,1,mid,527.6725,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
527722.5,8420182.5,5,1,1,7.900997839475933,199248,1,mid,527.7225,8420.1825,tut_nw_open,forereef,unknown,mid_tut_nw_open_forereef,14,MIDD
527772.5,8420182.5,5,1,1,7.396885421574115,199249,1,mid,527.7725,8420.1825,tut_nw_open,forereef,unknown,mid_tut_nw_open_forereef,14,MIDD
527822.5,8420182.5,1,1,1,7.0090045070648195,199250,1,mid,527.8225,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
527872.5,8420182.5,1,1,1,6.8140562582015995,199251,1,mid,527.8725000000001,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
527922.5,8420182.5,1,1,1,12.357022981643677,199252,1,mid,527.9225,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
527972.5,8420182.5,1,1,1,11.920618991851807,199253,1,mid,527.9725,8420.1825,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
534822.5,8420182.5,5,8,1,4.541681921241259,199390,1,shallow,534.8225,8420.1825,tut_se_open,forereef,unknown,shallow_tut_se_open_forereef,23,SHAL
534872.5,8420182.5,5,8,1,13.154726339846242,199391,1,mid,534.8725000000001,8420.1825,tut_se_open,forereef,unknown,mid_tut_se_open_forereef,15,MIDD
534922.5,8420182.5,1,8,1,26.847368441129987,199392,1,deep,534.9225,8420.1825,tut_se_open,forereef,hard,deep_tut_se_open_forereef,7,DEEP
534972.5,8420182.5,1,8,1,21.567391146784242,199393,1,deep,534.9725,8420.1825,tut_se_open,forereef,hard,deep_tut_se_open_forereef,7,DEEP
535022.5,8420182.5,1,8,1,17.02494470097802,199394,1,mid,535.0225,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
535072.5,8420182.5,1,8,1,15.328335618972778,199395,1,mid,535.0725,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
535122.5,8420182.5,5,8,1,11.900875453948975,199396,1,mid,535.1225000000001,8420.1825,tut_se_open,forereef,unknown,mid_tut_se_open_forereef,15,MIDD
535172.5,8420182.5,5,8,1,14.576601695041267,199397,1,mid,535.1725,8420.1825,tut_se_open,forereef,unknown,mid_tut_se_open_forereef,15,MIDD
535222.5,8420182.5,5,8,1,19.175430708665115,199398,1,deep,535.2225,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
535272.5,8420182.5,5,8,1,25.512500047683716,199399,1,deep,535.2725,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
536022.5,8420182.5,5,8,1,26.406666564941407,199414,1,deep,536.0225,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
536072.5,8420182.5,5,8,1,15.481467027664184,199415,1,mid,536.0725,8420.1825,tut_se_open,forereef,unknown,mid_tut_se_open_forereef,15,MIDD
536622.5,8420182.5,1,8,1,3.7214321994781496,199426,1,shallow,536.6225000000001,8420.1825,tut_se_open,forereef,hard,shallow_tut_se_open_forereef,23,SHAL
536672.5,8420182.5,1,8,1,3.312600184082985,199427,1,shallow,536.6725,8420.1825,tut_se_open,forereef,hard,shallow_tut_se_open_forereef,23,SHAL
537322.5,8420182.5,1,8,1,4.268515062879543,199440,1,shallow,537.3225,8420.1825,tut_se_open,forereef,hard,shallow_tut_se_open_forereef,23,SHAL
537372.5,8420182.5,1,8,1,5.777555515766144,199441,1,shallow,537.3725000000001,8420.1825,tut_se_open,forereef,hard,shallow_tut_se_open_forereef,23,SHAL
537422.5,8420182.5,1,8,1,7.941201519966126,199442,1,mid,537.4225,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
537472.5,8420182.5,1,8,1,9.091365823745727,199443,1,mid,537.4725,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
537522.5,8420182.5,1,8,1,7.119498783891851,199444,1,mid,537.5225,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
537772.5,8420182.5,1,8,1,7.461324691772461,199449,1,mid,537.7725,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
537822.5,8420182.5,1,8,1,8.704280996864492,199450,1,mid,537.8225,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
537872.5,8420182.5,1,8,1,8.923490080833435,199451,1,mid,537.8725000000001,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
537922.5,8420182.5,1,8,1,10.262536978721618,199452,1,mid,537.9225,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
537972.5,8420182.5,1,8,1,10.030974955558777,199453,1,mid,537.9725,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
538022.5,8420182.5,1,8,1,11.646113719940185,199454,1,mid,538.0225,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
538072.5,8420182.5,1,8,1,12.116792534336899,199455,1,mid,538.0725,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
538122.5,8420182.5,1,8,1,11.412189841270447,199456,1,mid,538.1225000000001,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
538172.5,8420182.5,1,8,1,12.138740015029907,199457,1,mid,538.1725,8420.1825,tut_se_open,forereef,hard,mid_tut_se_open_forereef,15,MIDD
538872.5,8420182.5,5,8,1,26.114285605294363,199471,1,deep,538.8725000000001,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
538922.5,8420182.5,5,8,1,25.833333333333332,199472,1,deep,538.9225,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
538972.5,8420182.5,5,8,1,28.085714067731583,199473,1,deep,538.9725,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
539022.5,8420182.5,5,8,1,23.07999984741211,199474,1,deep,539.0225,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
539072.5,8420182.5,5,8,1,23.479999923706053,199475,1,deep,539.0725,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
539122.5,8420182.5,5,8,1,25.4611111746894,199476,1,deep,539.1225000000001,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
539472.5,8420182.5,5,8,1,19.751315756847983,199483,1,deep,539.4725,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
539522.5,8420182.5,5,8,1,21.42972975808221,199484,1,deep,539.5225,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
541772.5,8420182.5,5,8,1,29.5,199529,1,deep,541.7725,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
543222.5,8420182.5,5,8,1,27.9,199558,1,deep,543.2225,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
543272.5,8420182.5,5,8,1,26.90000057220459,199559,1,deep,543.2725,8420.1825,tut_se_open,forereef,unknown,deep_tut_se_open_forereef,7,DEEP
547072.5,8420182.5,1,4,1,28.350000381469727,199635,1,deep,547.0725,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
547122.5,8420182.5,1,4,1,23.55531903530689,199636,1,deep,547.1225000000001,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
547172.5,8420182.5,1,4,1,19.182386534554617,199637,1,deep,547.1725,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
547222.5,8420182.5,1,4,1,13.43798041102862,199638,1,mid,547.2225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
547272.5,8420182.5,1,4,1,11.25519452571869,199639,1,mid,547.2725,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
547322.5,8420182.5,1,4,1,9.865697102546692,199640,1,mid,547.3225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
547372.5,8420182.5,1,4,1,8.579605975151061,199641,1,mid,547.3725000000001,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
547422.5,8420182.5,1,4,1,6.625351560115814,199642,1,mid,547.4225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
547472.5,8420182.5,1,4,1,5.679590437412262,199643,1,shallow,547.4725,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
547522.5,8420182.5,1,4,1,5.287978355810046,199644,1,shallow,547.5225,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
547572.5,8420182.5,1,4,1,4.499036773405969,199645,1,shallow,547.5725,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
547622.5,8420182.5,1,4,1,3.5573709857463838,199646,1,shallow,547.6225000000001,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
547672.5,8420182.5,1,4,1,2.8599039070308208,199647,1,shallow,547.6725,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
547822.5,8420182.5,1,4,1,2.1710218055918813,199650,1,shallow,547.8225,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
547872.5,8420182.5,1,4,1,1.9250212126411497,199651,1,shallow,547.8725000000001,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
547922.5,8420182.5,1,4,1,2.939020244292915,199652,1,shallow,547.9225,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
547972.5,8420182.5,1,4,1,3.859334395378828,199653,1,shallow,547.9725,8420.1825,tut_aunuu_a,forereef,hard,shallow_tut_aunuu_a_forereef,17,SHAL
548022.5,8420182.5,1,4,1,6.164418410658836,199654,1,mid,548.0225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548072.5,8420182.5,1,4,1,6.693956880569458,199655,1,mid,548.0725,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548122.5,8420182.5,1,4,1,8.28927669763565,199656,1,mid,548.1225000000001,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548172.5,8420182.5,1,4,1,7.764685921669006,199657,1,mid,548.1725,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548222.5,8420182.5,1,4,1,9.075457394123077,199658,1,mid,548.2225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548272.5,8420182.5,1,4,1,11.788930883407593,199659,1,mid,548.2725,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548322.5,8420182.5,1,4,1,11.911950750350952,199660,1,mid,548.3225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548372.5,8420182.5,1,4,1,13.033522400856018,199661,1,mid,548.3725000000001,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548422.5,8420182.5,1,4,1,13.697844791412354,199662,1,mid,548.4225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548472.5,8420182.5,1,4,1,14.174559230804443,199663,1,mid,548.4725,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548522.5,8420182.5,1,4,1,15.282678384780883,199664,1,mid,548.5225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548572.5,8420182.5,1,4,1,15.569918699264527,199665,1,mid,548.5725,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548622.5,8420182.5,1,4,1,14.659655237197876,199666,1,mid,548.6225000000001,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548672.5,8420182.5,1,4,1,14.26018494606018,199667,1,mid,548.6725,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548722.5,8420182.5,1,4,1,15.675000038146973,199668,1,mid,548.7225,8420.1825,tut_aunuu_a,forereef,hard,mid_tut_aunuu_a_forereef,9,MIDD
548772.5,8420182.5,1,4,1,19.580000019073488,199669,1,deep,548.7725,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
548822.5,8420182.5,1,4,1,23.73099998474121,199670,1,deep,548.8225,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
548872.5,8420182.5,1,4,1,27.322999954223633,199671,1,deep,548.8725000000001,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
549022.5,8420182.5,1,4,1,27.084000034332277,199674,1,deep,549.0225,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
549072.5,8420182.5,1,4,1,27.11599998474121,199675,1,deep,549.0725,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
549122.5,8420182.5,1,4,1,27.325999984741213,199676,1,deep,549.1225000000001,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
549172.5,8420182.5,1,4,1,28.320000076293944,199677,1,deep,549.1725,8420.1825,tut_aunuu_a,forereef,hard,deep_tut_aunuu_a_forereef,1,DEEP
549222.5,8420182.5,5,4,1,28.914583325386047,199678,1,deep,549.2225,8420.1825,tut_aunuu_a,forereef,unknown,deep_tut_aunuu_a_forereef,1,DEEP
549272.5,8420182.5,5,4,1,29.516666730244953,199679,1,deep,549.2725,8420.1825,tut_aunuu_a,forereef,unknown,deep_tut_aunuu_a_forereef,1,DEEP
521072.5,8420132.5,5,1,1,28.994444529215496,200071,1,deep,521.0725,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
521122.5,8420132.5,5,1,1,26.472413720755743,200072,1,deep,521.1225000000001,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
521172.5,8420132.5,5,1,1,27.48732386844259,200073,1,deep,521.1725,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
521222.5,8420132.5,5,1,1,28.39898980265916,200074,1,deep,521.2225,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
521272.5,8420132.5,5,1,1,27.50299991607666,200075,1,deep,521.2725,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
521322.5,8420132.5,5,1,1,26.144999961853028,200076,1,deep,521.3225,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
521372.5,8420132.5,5,1,1,21.084999990463256,200077,1,deep,521.3725000000001,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
521422.5,8420132.5,5,1,1,16.072999954223633,200078,1,mid,521.4225,8420.1325,tut_nw_open,forereef,unknown,mid_tut_nw_open_forereef,14,MIDD
521472.5,8420132.5,5,1,1,12.775,200079,1,mid,521.4725,8420.1325,tut_nw_open,forereef,unknown,mid_tut_nw_open_forereef,14,MIDD
521522.5,8420132.5,1,1,1,9.81772825717926,200080,1,mid,521.5225,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
521572.5,8420132.5,1,1,1,7.974269409179687,200081,1,mid,521.5725,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
521872.5,8420132.5,5,1,1,3.798687339471332,200087,1,shallow,521.8725000000001,8420.1325,tut_nw_open,forereef,unknown,shallow_tut_nw_open_forereef,22,SHAL
521922.5,8420132.5,1,1,1,8.676405040603695,200088,1,mid,521.9225,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
521972.5,8420132.5,1,1,1,10.581000022888183,200089,1,mid,521.9725,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
522022.5,8420132.5,1,1,1,15.073999967575073,200090,1,mid,522.0225,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
522072.5,8420132.5,1,1,1,19.366000051498414,200091,1,deep,522.0725,8420.1325,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
522122.5,8420132.5,5,1,1,22.823999881744385,200092,1,deep,522.1225000000001,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
522172.5,8420132.5,5,1,1,25.21999994277954,200093,1,deep,522.1725,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
522222.5,8420132.5,5,1,1,25.999000053405762,200094,1,deep,522.2225,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
522272.5,8420132.5,5,1,1,25.951000061035156,200095,1,deep,522.2725,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
522322.5,8420132.5,5,1,1,25.519999923706056,200096,1,deep,522.3225,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
522372.5,8420132.5,5,1,1,23.748999919891357,200097,1,deep,522.3725000000001,8420.1325,tut_nw_open,forereef,unknown,deep_tut_nw_open_forereef,6,DEEP
522422.5,8420132.5,1,1,1,16.857999992370605,200098,1,mid,522.4225,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
522672.5,8420132.5,5,1,1,4.922348182831631,200103,1,shallow,522.6725,8420.1325,tut_nw_open,forereef,unknown,shallow_tut_nw_open_forereef,22,SHAL
522822.5,8420132.5,1,1,1,7.039005169868469,200106,1,mid,522.8225,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
522872.5,8420132.5,1,1,1,8.29514622926712,200107,1,mid,522.8725000000001,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
522922.5,8420132.5,1,1,1,4.313951241970062,200108,1,shallow,522.9225,8420.1325,tut_nw_open,forereef,hard,shallow_tut_nw_open_forereef,22,SHAL
523572.5,8420132.5,1,1,1,2.7678573714061216,200121,1,shallow,523.5725,8420.1325,tut_nw_open,forereef,hard,shallow_tut_nw_open_forereef,22,SHAL
523622.5,8420132.5,1,1,1,5.8291674721241,200122,1,shallow,523.6225000000001,8420.1325,tut_nw_open,forereef,hard,shallow_tut_nw_open_forereef,22,SHAL
523672.5,8420132.5,1,1,1,17.80899998664856,200123,1,mid,523.6725,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
524322.5,8420132.5,1,1,1,24.767999992370605,200136,1,deep,524.3225,8420.1325,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
524372.5,8420132.5,1,1,1,25.08599998474121,200137,1,deep,524.3725000000001,8420.1325,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
524422.5,8420132.5,1,1,1,25.392999935150147,200138,1,deep,524.4225,8420.1325,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
524472.5,8420132.5,1,1,1,24.862000007629394,200139,1,deep,524.4725,8420.1325,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
524522.5,8420132.5,1,1,1,20.58799994468689,200140,1,deep,524.5225,8420.1325,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
524572.5,8420132.5,1,1,1,20.670999937057495,200141,1,deep,524.5725,8420.1325,tut_nw_open,forereef,hard,deep_tut_nw_open_forereef,6,DEEP
524622.5,8420132.5,1,1,1,15.309999990463258,200142,1,mid,524.6225000000001,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
524672.5,8420132.5,1,1,1,9.748987202644349,200143,1,mid,524.6725,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
524722.5,8420132.5,1,1,1,8.359954676628114,200144,1,mid,524.7225,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
524772.5,8420132.5,1,1,1,6.0601964826093,200145,1,mid,524.7725,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
524822.5,8420132.5,1,1,1,6.711730095781857,200146,1,mid,524.8225,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
524872.5,8420132.5,1,1,1,7.192098316181911,200147,1,mid,524.8725000000001,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
525822.5,8420132.5,1,1,1,2.184746940569021,200166,1,shallow,525.8225,8420.1325,tut_nw_open,forereef,hard,shallow_tut_nw_open_forereef,22,SHAL
525872.5,8420132.5,1,1,1,3.1514973255623246,200167,1,shallow,525.8725000000001,8420.1325,tut_nw_open,forereef,hard,shallow_tut_nw_open_forereef,22,SHAL
525922.5,8420132.5,1,1,1,8.218535332679748,200168,1,mid,525.9225,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
525972.5,8420132.5,1,1,1,9.713980688750745,200169,1,mid,525.9725,8420.1325,tut_nw_open,forereef,hard,mid_tut_nw_open_forereef,14,MIDD
526022.5,8420132.5,1,1,1,4.945479819861551,200170,1,shallow,526.0225,8420.1325,tut_nw_open,forereef,hard,shallow_tut_nw_open_forereef,22,SHAL
526072.5,8420132.5,1,1,1,3.9929050983441994,200171,1,shallow,526.0725,8420.1325,tut_nw_open,forereef,hard,shallow_tut_nw_open_forereef,22,SHAL
