id,x,y,longitude,latitude,depth,strat,strat_area
site_48,262.6044424168781,1498.3753000882934,144.80644157158912,13.544133437338997,13.590433368682861,40,11.397337665193893
site_49,244.90604793857116,1474.1295226816628,144.64514005342002,13.323591704853174,17.154405641555787,40,11.397337665193893
site_50,246.74749938718114,1466.968322603755,144.66274906697427,13.259047778393981,8.410602481365204,41,0.30351036941287685
site_51,246.74749938718114,1489.3726485617808,144.66079846910472,13.461468375014196,20.89115768432617,42,0.17791987172478987
site_52,278.15447687180676,1501.1374772612007,144.94984401257238,13.570313067467994,29.255236625671387,43,2.532741703376421
site_53,242.75768791519286,1488.4519228374784,144.62405031838514,13.452804527387848,29.772257328033447,44,0.010465874807340582
site_54,251.5557337252183,1464.8199625803827,144.70728046934056,13.240039613981574,22.326097215924943,45,0.3977032426789421
site_55,261.68371669257317,1495.715425773642,144.79815940733175,13.520025041938274,24.91039447784424,46,0.5442254899817103
site_56,250.7373108591694,1491.1117971521298,144.697479345367,13.47752175138085,22.66173316493179,47,0.42910086710096385
site_57,249.91888799312053,1464.8199625803827,144.69218377598622,13.239903553419625,19.41884811534438,48,0.03139762442202174
site_58,270.4817625025986,1491.9302200181764,144.8797079745011,13.48652283214183,28.251262664794922,49,10.79031692636814
site_59,267.82188818793975,1489.4749514200366,144.85534596311882,13.464128275909784,21.563266143798828,49,10.79031692636814
site_60,268.9472196287569,1511.1631573702716,144.86398428906358,13.660191412318392,26.231732253189925,49,10.79031692636814
site_61,259.0238423779143,1471.1627397922439,144.77563967798866,13.297960353412568,26.93255923344539,49,10.79031692636814
site_62,266.79885960537865,1488.9634371287575,144.84594220081777,13.459425470715775,19.562631683349608,49,10.79031692636814
site_63,254.62481947290158,1491.8279171599206,144.73330849985157,13.484318672161578,20.092630138397215,50,8.906459461046834
site_64,245.72447080462004,1483.6436884994546,144.65185860137808,13.409620470295867,19.054696884155273,50,8.906459461046834
site_65,244.70144222205894,1473.0041912408487,144.64335082421854,13.313407036132759,22.024115753173827,50,8.906459461046834
site_66,242.34847648216842,1488.4519228374784,144.62027304894275,13.452768811575963,24.82517858651968,51,0.010465874807340582
